대학구분,location,name,branch,major,day,대학자체대계열,학위과정
대학,인천,가천대학교,본교,보건학과,주간,자연과학계열,석사
대학,인천,가천대학교,본교,보건학과,주간,자연과학계열,박사
대학,서울,고려대학교,본교,의과학과,주간,자연과학계열,석사
대학,서울,고려대학교,본교,의과학과,주간,자연과학계열,박사
대학,서울,고려대학교,본교,의과학과,주간,자연과학계열,석박사통합
대학,서울,연세대학교,본교,치의학과,주간,의학계열,석사
대학,서울,연세대학교,본교,치의학과,주간,의학계열,박사
대학,서울,연세대학교,본교,치의학과,주간,의학계열,석박사통합
대학,경북,대구가톨릭대학교,본교,방사선학과,주간,자연과학계열,석사
대학,경북,대구가톨릭대학교,본교,방사선학과,주간,자연과학계열,박사
대학,서울,한양대학교,본교,간호학과,주간,자연과학계열,석사
대학,서울,한양대학교,본교,간호학과,주간,자연과학계열,박사
대학,서울,한양대학교,본교,간호학과,주간,자연과학계열,석박사통합
대학,전북,원광대학교,본교,간호학과,주간,자연과학계열,석사
대학,전북,원광대학교,본교,간호학과,주간,자연과학계열,박사
대학,대전,충남대학교,본교,의과학과,주간,의학계열,석사
대학,대전,충남대학교,본교,의과학과,주간,의학계열,박사
대학,대전,충남대학교,본교,의과학과,주간,의학계열,석박사통합
대학,서울,경희대학교,본교,경락의과학,주간,자연과학계열,석사
대학,서울,경희대학교,본교,경락의과학,주간,자연과학계열,박사
대학,충남,순천향대학교,본교,의학과,주간,의학계열,석사
대학,충남,순천향대학교,본교,의학과,주간,의학계열,박사
대학,충남,순천향대학교,본교,의학과,주간,의학계열,석박사통합
대학,부산,부산가톨릭대학교,본교,간호학과,주간,자연과학계열,석사
대학,부산,부산가톨릭대학교,본교,간호학과,주간,자연과학계열,박사
대학,충북,세명대학교,본교,한의학과,주간,의학계열,석사
대학,충북,세명대학교,본교,한의학과,주간,의학계열,박사
대학,광주,조선대학교,본교,간호학과,주간,자연과학계열,석사
대학,광주,조선대학교,본교,간호학과,주간,자연과학계열,박사
대학,광주,조선대학교,본교,간호학과,주간,자연과학계열,석박사통합
대학,강원,한림대학교,본교,의학과,주간,의학계열,석사
대학,강원,한림대학교,본교,의학과,주간,의학계열,박사
대학,강원,한림대학교,본교,의학과,주간,의학계열,석박사통합
대학,대구,대구가톨릭대학교,본교,의학과,주간,의학계열,석사
대학,대구,대구가톨릭대학교,본교,의학과,주간,의학계열,박사
대학,광주,조선대학교,본교,약학과,주간,자연과학계열,석사
대학,광주,조선대학교,본교,약학과,주간,자연과학계열,박사
대학,광주,조선대학교,본교,약학과,주간,자연과학계열,석박사통합
대학,경남,경상국립대학교,본교,간호학과,주간,자연과학계열,석사
대학,경남,경상국립대학교,본교,간호학과,주간,자연과학계열,박사
대학,경남,경상국립대학교,본교,간호학과,주간,자연과학계열,석박사통합
대학,전남,동신대학교,본교,운동처방학과,주간,자연과학계열,석사
대학,전남,동신대학교,본교,운동처방학과,주간,자연과학계열,박사
대학,전남,동신대학교,본교,운동처방학과,주간,자연과학계열,석박사통합
대학,대전,대전대학교,본교,물리치료학과,주간,자연과학계열,석사
대학,대전,대전대학교,본교,물리치료학과,주간,자연과학계열,박사
대학,서울,경희대학교,본교,신경과학과,주간,자연과학계열,석사
대학,서울,경희대학교,본교,신경과학과,주간,자연과학계열,박사
대학,서울,경희대학교,본교,신경과학과,주간,자연과학계열,석박사통합
대학,광주,조선대학교,본교,의학과,주간,의학계열,석사
대학,광주,조선대학교,본교,의학과,주간,의학계열,박사
대학,광주,조선대학교,본교,의학과,주간,의학계열,석박사통합
대학,서울,한양대학교,본교,한국원자력의학원학연산협동과정,주간,자연과학계열,석사
대학,서울,한양대학교,본교,한국원자력의학원학연산협동과정,주간,자연과학계열,박사
대학,서울,한양대학교,본교,한국원자력의학원학연산협동과정,주간,자연과학계열,석박사통합
대학,경남,경상국립대학교,본교,약학과,주간,자연과학계열,박사
대학,경남,경상국립대학교,본교,약학과,주간,자연과학계열,석박사통합
대학,경기,아주대학교,본교,의학과,주간,의학계열,석사
대학,경기,아주대학교,본교,의학과,주간,의학계열,박사
대학,경기,아주대학교,본교,의학과,주간,의학계열,석박사통합
대학,서울,경희대학교,본교,한방응용의학과,주간,의학계열,석사
대학,서울,경희대학교,본교,한방응용의학과,주간,의학계열,박사
대학,서울,경희대학교,본교,간호학과,주간,자연과학계열,석사
대학,서울,경희대학교,본교,간호학과,주간,자연과학계열,박사
대학,서울,경희대학교,본교,간호학과,주간,자연과학계열,석박사통합
대학,전북,우석대학교,본교,간호학과,주간,자연과학계열,석사
대학,전북,우석대학교,본교,간호학과,주간,자연과학계열,박사
대학,강원,강릉원주대학교,제2캠퍼스,간호학과,주간,자연과학계열,석사
대학,강원,강릉원주대학교,제2캠퍼스,간호학과,주간,자연과학계열,박사
대학,광주,전남대학교,본교,약학과,주간,자연과학계열,석사
대학,광주,전남대학교,본교,약학과,주간,자연과학계열,박사
대학,광주,전남대학교,본교,약학과,주간,자연과학계열,석박사통합
대학,전북,우석대학교,본교,한의학과,주간,의학계열,석사
대학,전북,우석대학교,본교,한의학과,주간,의학계열,박사
대학,강원,상지대학교,본교,한의학과,주간,의학계열,석사
대학,강원,상지대학교,본교,한의학과,주간,의학계열,박사
대학,대전,충남대학교,본교,언어병리학과,주간,인문ㆍ사회계열,석사
대학,대전,충남대학교,본교,언어병리학과,주간,인문ㆍ사회계열,박사
대학,서울,성신여자대학교,본교,간호학과,주간,자연과학계열,석사
대학,서울,성신여자대학교,본교,간호학과,주간,자연과학계열,박사
대학,서울,성신여자대학교,본교,간호학과,주간,자연과학계열,석박사통합
대학,부산,동의대학교,본교,한의학과,주간,의학계열,석사
대학,부산,동의대학교,본교,한의학과,주간,의학계열,박사
대학,강원,강원대학교,본교,약학과,주간,자연과학계열,석사
대학,강원,강원대학교,본교,약학과,주간,자연과학계열,박사
대학,강원,강원대학교,본교,약학과,주간,자연과학계열,석박사통합
대학,인천,가천대학교,본교,의학과,주간,의학계열,석사
대학,인천,가천대학교,본교,의학과,주간,의학계열,박사
대학,서울,경희대학교,본교,기초의과학과,주간,자연과학계열,석사
대학,서울,경희대학교,본교,기초의과학과,주간,자연과학계열,박사
대학,서울,경희대학교,본교,기초의과학과,주간,자연과학계열,석박사통합
대학,서울,한양대학교,본교,질병관리본부학연산협동과정,주간,자연과학계열,석사
대학,서울,한양대학교,본교,질병관리본부학연산협동과정,주간,자연과학계열,박사
대학,서울,한양대학교,본교,질병관리본부학연산협동과정,주간,자연과학계열,석박사통합
대학,전북,우석대학교,본교,약학과,주간,자연과학계열,석사
대학,전북,우석대학교,본교,약학과,주간,자연과학계열,박사
대학,광주,조선대학교,본교,치의학과,주간,의학계열,석사
대학,광주,조선대학교,본교,치의학과,주간,의학계열,박사
대학,광주,조선대학교,본교,치의학과,주간,의학계열,석박사통합
대학,강원,한림대학교,본교,간호학과,주간,자연과학계열,석사
대학,강원,한림대학교,본교,간호학과,주간,자연과학계열,박사
대학,강원,한림대학교,본교,간호학과,주간,자연과학계열,석박사통합
대학,전북,전북대학교,본교,치의과학과,주간,자연과학계열,석사
대학,전북,전북대학교,본교,치의과학과,주간,자연과학계열,박사
대학,대전,충남대학교,본교,의학과,주간,의학계열,석사
대학,대전,충남대학교,본교,의학과,주간,의학계열,박사
대학,대전,충남대학교,본교,의학과,주간,의학계열,석박사통합
대학,전남,목포대학교,본교,간호학과,주간,자연과학계열,석사
대학,전남,목포대학교,본교,간호학과,주간,자연과학계열,박사
대학,서울,한양대학교,본교,한국보건사회연구원학연산협동과정,주간,자연과학계열,석사
대학,서울,한양대학교,본교,한국보건사회연구원학연산협동과정,주간,자연과학계열,박사
대학,서울,한양대학교,본교,한국보건사회연구원학연산협동과정,주간,자연과학계열,석박사통합
대학,경남,경상국립대학교,본교,의학과,주간,의학계열,석사
대학,경남,경상국립대학교,본교,의학과,주간,의학계열,박사
대학,경남,경상국립대학교,본교,의학과,주간,의학계열,석박사통합
대학,세종,고려대학교(세종),분교,약학과,주간,자연과학계열,석사
대학,세종,고려대학교(세종),분교,약학과,주간,자연과학계열,박사
대학,세종,고려대학교(세종),분교,약학과,주간,자연과학계열,석박사통합
대학,강원,한림대학교,본교,천연의약학협동과정,주간,자연과학계열,석사
대학,강원,한림대학교,본교,천연의약학협동과정,주간,자연과학계열,박사
대학,강원,한림대학교,본교,천연의약학협동과정,주간,자연과학계열,석박사통합
대학,전남,동신대학교,본교,물리치료학과,주간,자연과학계열,석사
대학,전남,동신대학교,본교,물리치료학과,주간,자연과학계열,박사
대학,전남,동신대학교,본교,물리치료학과,주간,자연과학계열,석박사통합
대학,강원,가톨릭관동대학교,본교,의학과,주간,의학계열,석사
대학,강원,가톨릭관동대학교,본교,의학과,주간,의학계열,박사
대학,강원,가톨릭관동대학교,본교,의학과,주간,의학계열,석박사통합
대학,강원,가톨릭관동대학교,본교,간호학과,주간,자연과학계열,석사
대학,강원,가톨릭관동대학교,본교,간호학과,주간,자연과학계열,박사
대학,강원,가톨릭관동대학교,본교,간호학과,주간,자연과학계열,석박사통합
대학,제주,제주대학교,본교,간호학과,주간,자연과학계열,석사
대학,제주,제주대학교,본교,간호학과,주간,자연과학계열,박사
대학,서울,연세대학교,본교,간호학과,주간,자연과학계열,석사
대학,서울,연세대학교,본교,간호학과,주간,자연과학계열,박사
대학,서울,연세대학교,본교,간호학과,주간,자연과학계열,석박사통합
대학,서울,경희대학교,본교,한의생명과학과,주간,자연과학계열,석사
대학,서울,경희대학교,본교,한의생명과학과,주간,자연과학계열,박사
대학,경기,한신대학교,본교,재활학과,주간,인문ㆍ사회계열,석사
대학,경기,한신대학교,본교,재활학과,주간,인문ㆍ사회계열,박사
대학,충남,공주대학교,본교,간호학과,주간,자연과학계열,석사
대학,충남,공주대학교,본교,간호학과,주간,자연과학계열,박사
대학,대전,충남대학교,본교,약무임상약학과,주간,자연과학계열,석사
대학,대전,충남대학교,본교,약무임상약학과,주간,자연과학계열,박사
대학,서울,경희대학교,본교,의학과,주간,의학계열,석사
대학,서울,경희대학교,본교,의학과,주간,의학계열,박사
대학,서울,경희대학교,본교,의학과,주간,의학계열,석박사통합
대학,전남,동신대학교,본교,간호학과,주간,자연과학계열,석사
대학,전남,동신대학교,본교,간호학과,주간,자연과학계열,박사
대학,경북,대구가톨릭대학교,본교,약학과,주간,자연과학계열,석사
대학,경북,대구가톨릭대학교,본교,약학과,주간,자연과학계열,박사
대학,경북,대구가톨릭대학교,본교,약학과,주간,자연과학계열,석박사통합
대학,경북,대구가톨릭대학교,본교,물리치료학과,주간,자연과학계열,석사
대학,경북,대구가톨릭대학교,본교,물리치료학과,주간,자연과학계열,박사
대학,경북,대구가톨릭대학교,본교,물리치료학과,주간,자연과학계열,석박사통합
대학,경기,경희대학교,본교,스포츠의ㆍ과학전공,주간,예ㆍ체능계열,석사
대학,경기,경희대학교,본교,스포츠의ㆍ과학전공,주간,예ㆍ체능계열,박사
대학,서울,한양대학교,본교,(주)유양D엔U,주간,자연과학계열,석사
대학,서울,한양대학교,본교,(주)유양D엔U,주간,자연과학계열,박사
대학,서울,한양대학교,본교,(주)유양D엔U,주간,자연과학계열,석박사통합
대학,광주,전남대학교,본교,치의학과,주간,의학계열,석사
대학,광주,전남대학교,본교,치의학과,주간,의학계열,박사
대학,강원,강원대학교,본교,간호학과,주간,자연과학계열,석사
대학,강원,강원대학교,본교,간호학과,주간,자연과학계열,박사
대학,강원,강원대학교,본교,간호학과,주간,자연과학계열,석박사통합
대학,대구,대구가톨릭대학교,본교,간호학과,주간,자연과학계열,석사
대학,대구,대구가톨릭대학교,본교,간호학과,주간,자연과학계열,박사
대학,부산,부산가톨릭대학교,본교,물리치료학과,주간,자연과학계열,석사
대학,부산,부산가톨릭대학교,본교,물리치료학과,주간,자연과학계열,박사
대학,서울,한양대학교,본교,의학과,주간,의학계열,석사
대학,서울,한양대학교,본교,의학과,주간,의학계열,박사
대학,서울,한양대학교,본교,의학과,주간,의학계열,석박사통합
대학,경기,성균관대학교,본교,의학과,주간,의학계열,석사
대학,경기,성균관대학교,본교,의학과,주간,의학계열,박사
대학,경기,성균관대학교,본교,의학과,주간,의학계열,석박사통합
대학,인천,연세대학교,본교,제약의료・규제과학협동과정,주간,자연과학계열,석사
대학,인천,연세대학교,본교,제약의료・규제과학협동과정,주간,자연과학계열,박사
대학,인천,연세대학교,본교,제약의료・규제과학협동과정,주간,자연과학계열,석박사통합
대학,강원,강릉원주대학교,본교,치의학과,주간,의학계열,석사
대학,강원,강릉원주대학교,본교,치의학과,주간,의학계열,박사
대학,광주,전남대학교,본교,디아스포라학협동과정,주간,인문ㆍ사회계열,석사
대학,광주,전남대학교,본교,디아스포라학협동과정,주간,인문ㆍ사회계열,박사
대학,강원,강원대학교,본교,경영학과,주간,인문ㆍ사회계열,석사
대학,강원,강원대학교,본교,경영학과,주간,인문ㆍ사회계열,박사
대학,강원,강원대학교,본교,경영학과,주간,인문ㆍ사회계열,석박사통합
대학,부산,부경대학교,본교,경영학과,주간,인문ㆍ사회계열,석사
대학,부산,부경대학교,본교,경영학과,주간,인문ㆍ사회계열,박사
대학,부산,부경대학교,본교,경영학과,주간,인문ㆍ사회계열,석박사통합
대학,경북,대구대학교,본교,경영학과,주간,인문ㆍ사회계열,석사
대학,경북,대구대학교,본교,경영학과,주간,인문ㆍ사회계열,박사
대학,경북,안동대학교,본교,경영학과,주간,인문ㆍ사회계열,석사
대학,경북,안동대학교,본교,경영학과,주간,인문ㆍ사회계열,박사
대학,충남,순천향대학교,본교,교육과학과,주간,인문ㆍ사회계열,석사
대학,충남,순천향대학교,본교,교육과학과,주간,인문ㆍ사회계열,박사
대학,충남,순천향대학교,본교,교육과학과,주간,인문ㆍ사회계열,석박사통합
대학,전남,목포대학교,본교,교육학과,주간,인문ㆍ사회계열,석사
대학,전남,목포대학교,본교,교육학과,주간,인문ㆍ사회계열,박사
대학,전남,목포대학교,본교,교육학과,주간,인문ㆍ사회계열,석박사통합
대학,전북,전주대학교,본교,교육학과,주간,인문ㆍ사회계열,석사
대학,전북,전주대학교,본교,교육학과,주간,인문ㆍ사회계열,박사
대학,강원,강릉원주대학교,본교,경제학과,주간,인문ㆍ사회계열,석사
대학,강원,강릉원주대학교,본교,경제학과,주간,인문ㆍ사회계열,박사
대학,광주,전남대학교,본교,경제학과,주간,인문ㆍ사회계열,석사
대학,광주,전남대학교,본교,경제학과,주간,인문ㆍ사회계열,박사
대학,광주,전남대학교,본교,경제학과,주간,인문ㆍ사회계열,석박사통합
대학,부산,부경대학교,본교,경제학과,주간,인문ㆍ사회계열,석사
대학,부산,부경대학교,본교,경제학과,주간,인문ㆍ사회계열,박사
대학,대전,한남대학교,본교,경제학과,주간,인문ㆍ사회계열,석사
대학,대전,한남대학교,본교,경제학과,주간,인문ㆍ사회계열,박사
대학,대전,한남대학교,본교,경제학과,주간,인문ㆍ사회계열,석박사통합
대학,대전,한남대학교,본교,국어교육과,주간,인문ㆍ사회계열,석사
대학,대전,한남대학교,본교,국어교육과,주간,인문ㆍ사회계열,박사
대학,대전,한남대학교,본교,국어교육과,주간,인문ㆍ사회계열,석박사통합
대학,충북,한국교원대학교,본교,국어교육전공,주간,인문ㆍ사회계열,석사
대학,충북,한국교원대학교,본교,국어교육전공,주간,인문ㆍ사회계열,박사
대학,인천,인하대학교,본교,국어교육학과,주간,인문ㆍ사회계열,석사
대학,인천,인하대학교,본교,국어교육학과,주간,인문ㆍ사회계열,박사
대학,인천,인하대학교,본교,국어교육학과,주간,인문ㆍ사회계열,석박사통합
대학,서울,경희대학교,본교,국어국문학과,주간,인문ㆍ사회계열,석사
대학,서울,경희대학교,본교,국어국문학과,주간,인문ㆍ사회계열,박사
대학,경북,대구가톨릭대학교,본교,국어국문학과,주간,인문ㆍ사회계열,석사
대학,경북,대구가톨릭대학교,본교,국어국문학과,주간,인문ㆍ사회계열,박사
대학,경북,대구가톨릭대학교,본교,국어국문학과,주간,인문ㆍ사회계열,석박사통합
대학,대전,충남대학교,본교,국어국문학과,주간,인문ㆍ사회계열,석사
대학,대전,충남대학교,본교,국어국문학과,주간,인문ㆍ사회계열,박사
대학,대전,충남대학교,본교,국어국문학과,주간,인문ㆍ사회계열,석박사통합
대학,서울,성신여자대학교,본교,국어국문학과,주간,인문ㆍ사회계열,석사
대학,서울,성신여자대학교,본교,국어국문학과,주간,인문ㆍ사회계열,박사
대학,서울,성신여자대학교,본교,국어국문학과,주간,인문ㆍ사회계열,석박사통합
대학,광주,조선대학교,본교,국어국문학과,주간,인문ㆍ사회계열,석사
대학,광주,조선대학교,본교,국어국문학과,주간,인문ㆍ사회계열,박사
대학,광주,조선대학교,본교,국어국문학과,주간,인문ㆍ사회계열,석박사통합
대학,전북,전주대학교,본교,국어국문학과,주간,인문ㆍ사회계열,석사
대학,전북,전주대학교,본교,국어국문학과,주간,인문ㆍ사회계열,박사
대학,서울,서강대학교,본교,국어국문학과,주간,인문ㆍ사회계열,석사
대학,서울,서강대학교,본교,국어국문학과,주간,인문ㆍ사회계열,박사
대학,서울,서강대학교,본교,국어국문학과,주간,인문ㆍ사회계열,석박사통합
대학,충남,공주대학교,본교,국어국문학과,주간,인문ㆍ사회계열,석사
대학,충남,공주대학교,본교,국어국문학과,주간,인문ㆍ사회계열,박사
대학,대전,충남대학교,본교,농업경제학과,주간,인문ㆍ사회계열,석사
대학,대전,충남대학교,본교,농업경제학과,주간,인문ㆍ사회계열,박사
대학,대전,충남대학교,본교,농업경제학과,주간,인문ㆍ사회계열,석박사통합
대학,대전,충남대학교,본교,독어독문학과,주간,인문ㆍ사회계열,석사
대학,대전,충남대학교,본교,독어독문학과,주간,인문ㆍ사회계열,박사
대학,대전,충남대학교,본교,독어독문학과,주간,인문ㆍ사회계열,석박사통합
대학,전북,전주대학교,본교,부동산학과,주간,인문ㆍ사회계열,석사
대학,전북,전주대학교,본교,부동산학과,주간,인문ㆍ사회계열,박사
대학,경기,중앙승가대학교,본교,불교학과,주간,인문ㆍ사회계열,석사
대학,경기,중앙승가대학교,본교,불교학과,주간,인문ㆍ사회계열,박사
대학,광주,전남대학교,본교,불어불문학과,주간,인문ㆍ사회계열,석사
대학,광주,전남대학교,본교,불어불문학과,주간,인문ㆍ사회계열,박사
대학,서울,연세대학교,본교,사학과,주간,인문ㆍ사회계열,석사
대학,서울,연세대학교,본교,사학과,주간,인문ㆍ사회계열,박사
대학,서울,연세대학교,본교,사학과,주간,인문ㆍ사회계열,석박사통합
대학,서울,한성대학교,본교,사학과,주간,인문ㆍ사회계열,석사
대학,서울,한성대학교,본교,사학과,주간,인문ㆍ사회계열,박사
대학,인천,인하대학교,본교,사학과,주간,인문ㆍ사회계열,석사
대학,인천,인하대학교,본교,사학과,주간,인문ㆍ사회계열,박사
대학,인천,인하대학교,본교,사학과,주간,인문ㆍ사회계열,석박사통합
대학,경남,경상국립대학교,본교,사회복지학과,주간,인문ㆍ사회계열,석사
대학,경남,경상국립대학교,본교,사회복지학과,주간,인문ㆍ사회계열,박사
대학,충북,청주대학교,본교,사회복지학과,주간,인문ㆍ사회계열,석사
대학,충북,청주대학교,본교,사회복지학과,주간,인문ㆍ사회계열,박사
대학,서울,성공회대학교,본교,사회복지학과,주간,인문ㆍ사회계열,석사
대학,서울,성공회대학교,본교,사회복지학과,주간,인문ㆍ사회계열,박사
대학,경기,서울신학대학교,본교,사회복지학과,주간,인문ㆍ사회계열,석사
대학,경기,서울신학대학교,본교,사회복지학과,주간,인문ㆍ사회계열,박사
대학,강원,한림대학교,본교,사회복지학과,주간,인문ㆍ사회계열,석사
대학,강원,한림대학교,본교,사회복지학과,주간,인문ㆍ사회계열,박사
대학,강원,한림대학교,본교,사회복지학과,주간,인문ㆍ사회계열,석박사통합
대학,강원,가톨릭관동대학교,본교,사회복지학과,주간,인문ㆍ사회계열,석사
대학,강원,가톨릭관동대학교,본교,사회복지학과,주간,인문ㆍ사회계열,박사
대학,강원,가톨릭관동대학교,본교,사회복지학과,주간,인문ㆍ사회계열,석박사통합
대학,경기,중앙승가대학교,본교,사회복지학과,주간,인문ㆍ사회계열,석사
대학,경기,중앙승가대학교,본교,사회복지학과,주간,인문ㆍ사회계열,박사
대학,대전,한남대학교,본교,사회복지학과,주간,인문ㆍ사회계열,석사
대학,대전,한남대학교,본교,사회복지학과,주간,인문ㆍ사회계열,박사
대학,대전,한남대학교,본교,사회복지학과,주간,인문ㆍ사회계열,석박사통합
대학,서울,한양대학교,본교,사회학과,주간,인문ㆍ사회계열,석사
대학,서울,한양대학교,본교,사회학과,주간,인문ㆍ사회계열,박사
대학,서울,한양대학교,본교,사회학과,주간,인문ㆍ사회계열,석박사통합
대학,충북,청주대학교,본교,법학과,주간,인문ㆍ사회계열,석사
대학,충북,청주대학교,본교,법학과,주간,인문ㆍ사회계열,박사
대학,서울,성신여자대학교,본교,법학과,주간,인문ㆍ사회계열,석사
대학,서울,성신여자대학교,본교,법학과,주간,인문ㆍ사회계열,박사
대학,서울,성신여자대학교,본교,법학과,주간,인문ㆍ사회계열,석박사통합
대학,서울,광운대학교,본교,법학과,주간,인문ㆍ사회계열,석사
대학,서울,광운대학교,본교,법학과,주간,인문ㆍ사회계열,박사
대학,서울,광운대학교,본교,법학과,주간,인문ㆍ사회계열,석박사통합
대학,서울,국민대학교,본교,법학과,주간,인문ㆍ사회계열,석사
대학,서울,국민대학교,본교,법학과,주간,인문ㆍ사회계열,박사
대학,서울,국민대학교,본교,법학과,주간,인문ㆍ사회계열,석박사통합
대학,경남,경남대학교,본교,법학과,주간,인문ㆍ사회계열,석사
대학,경남,경남대학교,본교,법학과,주간,인문ㆍ사회계열,박사
대학,대전,한남대학교,본교,문예창작학과,주간,인문ㆍ사회계열,석사
대학,대전,한남대학교,본교,문예창작학과,주간,인문ㆍ사회계열,박사
대학,대전,한남대학교,본교,문예창작학과,주간,인문ㆍ사회계열,석박사통합
대학,전남,동신대학교,본교,상담심리학과,주간,인문ㆍ사회계열,석사
대학,전남,동신대학교,본교,상담심리학과,주간,인문ㆍ사회계열,박사
대학,대전,충남대학교,본교,문헌정보학과,주간,인문ㆍ사회계열,석사
대학,대전,충남대학교,본교,문헌정보학과,주간,인문ㆍ사회계열,박사
대학,대전,충남대학교,본교,문헌정보학과,주간,인문ㆍ사회계열,석박사통합
대학,충북,청주대학교,본교,문헌정보학과,주간,인문ㆍ사회계열,석사
대학,충북,청주대학교,본교,문헌정보학과,주간,인문ㆍ사회계열,박사
대학,대전,충남대학교,본교,정치외교학과,주간,인문ㆍ사회계열,석사
대학,대전,충남대학교,본교,정치외교학과,주간,인문ㆍ사회계열,박사
대학,대전,충남대학교,본교,정치외교학과,주간,인문ㆍ사회계열,석박사통합
대학,서울,한양대학교,본교,정치외교학과,주간,인문ㆍ사회계열,석사
대학,서울,한양대학교,본교,정치외교학과,주간,인문ㆍ사회계열,박사
대학,서울,한양대학교,본교,정치외교학과,주간,인문ㆍ사회계열,석박사통합
대학,인천,인하대학교,본교,정치외교학과,주간,인문ㆍ사회계열,석사
대학,인천,인하대학교,본교,정치외교학과,주간,인문ㆍ사회계열,박사
대학,인천,인하대학교,본교,정치외교학과,주간,인문ㆍ사회계열,석박사통합
대학,서울,경희대학교,본교,정치학과,주간,인문ㆍ사회계열,석사
대학,서울,경희대학교,본교,정치학과,주간,인문ㆍ사회계열,박사
대학,경남,경상국립대학교,본교,영어교육학과,주간,인문ㆍ사회계열,석사
대학,경남,경상국립대학교,본교,영어교육학과,주간,인문ㆍ사회계열,박사
대학,강원,강원대학교,본교,영어교육학과,주간,인문ㆍ사회계열,석사
대학,강원,강원대학교,본교,영어교육학과,주간,인문ㆍ사회계열,박사
대학,강원,강원대학교,본교,영어교육학과,주간,인문ㆍ사회계열,석박사통합
대학,충남,공주대학교,본교,영어교육학과,주간,인문ㆍ사회계열,석사
대학,충남,공주대학교,본교,영어교육학과,주간,인문ㆍ사회계열,박사
대학,충남,공주대학교,본교,영어교육학과,주간,인문ㆍ사회계열,석박사통합
대학,서울,서울시립대학교,본교,영어영문학과,주간,인문ㆍ사회계열,석사
대학,서울,서울시립대학교,본교,영어영문학과,주간,인문ㆍ사회계열,박사
대학,대전,목원대학교,본교,영어영문학과,주간,인문ㆍ사회계열,석사
대학,대전,목원대학교,본교,영어영문학과,주간,인문ㆍ사회계열,박사
대학,부산,부경대학교,본교,영어영문학과,주간,인문ㆍ사회계열,석사
대학,부산,부경대학교,본교,영어영문학과,주간,인문ㆍ사회계열,박사
대학,서울,성신여자대학교,본교,영어영문학과,주간,인문ㆍ사회계열,석사
대학,서울,성신여자대학교,본교,영어영문학과,주간,인문ㆍ사회계열,박사
대학,서울,성신여자대학교,본교,영어영문학과,주간,인문ㆍ사회계열,석박사통합
대학,서울,서울여자대학교,본교,영어영문학과,주간,인문ㆍ사회계열,석사
대학,서울,서울여자대학교,본교,영어영문학과,주간,인문ㆍ사회계열,박사
대학,광주,조선대학교,본교,영어영문학과,주간,인문ㆍ사회계열,석사
대학,광주,조선대학교,본교,영어영문학과,주간,인문ㆍ사회계열,박사
대학,광주,조선대학교,본교,영어영문학과,주간,인문ㆍ사회계열,석박사통합
대학,대전,한남대학교,본교,영어영문학과,주간,인문ㆍ사회계열,석사
대학,대전,한남대학교,본교,영어영문학과,주간,인문ㆍ사회계열,박사
대학,대전,한남대학교,본교,영어영문학과,주간,인문ㆍ사회계열,석박사통합
대학,경북,안동대학교,본교,영어영문학과,주간,인문ㆍ사회계열,석사
대학,경북,안동대학교,본교,영어영문학과,주간,인문ㆍ사회계열,박사
대학,서울,연세대학교,본교,심리학과,주간,인문ㆍ사회계열,석사
대학,서울,연세대학교,본교,심리학과,주간,인문ㆍ사회계열,박사
대학,서울,연세대학교,본교,심리학과,주간,인문ㆍ사회계열,석박사통합
대학,대전,배재대학교,본교,유아교육과,주간,인문ㆍ사회계열,석사
대학,대전,배재대학교,본교,유아교육과,주간,인문ㆍ사회계열,박사
대학,부산,부경대학교,본교,유아교육학과,주간,인문ㆍ사회계열,석사
대학,부산,부경대학교,본교,유아교육학과,주간,인문ㆍ사회계열,박사
대학,경북,대구가톨릭대학교,본교,유아교육학과,주간,인문ㆍ사회계열,석사
대학,경북,대구가톨릭대학교,본교,유아교육학과,주간,인문ㆍ사회계열,박사
대학,광주,광신대학교,본교,유아교육학과,주간,인문ㆍ사회계열,석사
대학,광주,광신대학교,본교,유아교육학과,주간,인문ㆍ사회계열,박사
대학,강원,강원대학교,본교,일본학과,주간,인문ㆍ사회계열,석사
대학,강원,강원대학교,본교,일본학과,주간,인문ㆍ사회계열,박사
대학,강원,강원대학교,본교,일본학과,주간,인문ㆍ사회계열,석박사통합
대학,인천,인하대학교,본교,일어일본학과,주간,인문ㆍ사회계열,석사
대학,인천,인하대학교,본교,일어일본학과,주간,인문ㆍ사회계열,박사
대학,인천,인하대학교,본교,일어일본학과,주간,인문ㆍ사회계열,석박사통합
대학,서울,경희대학교,본교,행정학과,주간,인문ㆍ사회계열,석사
대학,서울,경희대학교,본교,행정학과,주간,인문ㆍ사회계열,박사
대학,서울,경희대학교,본교,행정학과,주간,인문ㆍ사회계열,석박사통합
대학,광주,전남대학교,본교,행정학과,주간,인문ㆍ사회계열,석사
대학,광주,전남대학교,본교,행정학과,주간,인문ㆍ사회계열,박사
대학,제주,제주대학교,본교,행정학과,주간,인문ㆍ사회계열,석사
대학,제주,제주대학교,본교,행정학과,주간,인문ㆍ사회계열,박사
대학,제주,제주대학교,본교,행정학과,주간,인문ㆍ사회계열,석박사통합
대학,서울,국민대학교,본교,행정학과,주간,인문ㆍ사회계열,석사
대학,서울,국민대학교,본교,행정학과,주간,인문ㆍ사회계열,박사
대학,서울,국민대학교,본교,행정학과,주간,인문ㆍ사회계열,석박사통합
